njZMF7KC0vY,iol;,How to perform biometry,in this video I will show you how to calculate iol number in a step by step manner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94iTxVFwviA,corneal;lens;cataract;,traumatic anterior subluxated cataract surgery,in this video I am showing you a patient in which I had done corneal tear repair a month ago and now she presented with traumatic cataract and very shallow anterior chamber due to anterior bowing of lens . lens was almost in the anterior chamber so here I am showing you the surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98C9E-ysNSA,phaco;chop;cataract;,How to chop very hard cataract in phaco,in previous video I have shown a technique of soft cataract division and in this video I will show you how to divide black cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecrYEYnJaKA,phaco;cataract;,How to divide the soft nucleus in phaco,in this video of posterior subcapsular cataract surgery I will show you in detail how to divide the nucleus efficiently,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lK8OWrBONjE,corneal;cataract;vitrectomy;vitrectomy;,Corneal and Cataract surgery with Ant vitrectomy in 10yr old in LA,in this video we have performed today an extensive surgery in this young ten years old kid in local anaesthesia because he was cooperative and unfit for GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lK8OWrBONjE,corneal;cataract;vitrectomy;vitrectomy;,Corneal and Cataract surgery with Ant vitrectomy in 10yr old in LA,in this video we have performed today an extensive surgery in this young ten years old kid in local anaesthesia because he was cooperative and unfit for GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFWZYKbsxR4,cataract,Sunset syndrome CC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,phaco;chop;,Phaco with elevate and chop technique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N6PDXXjpZAU,phaco;chop;,phaco tilt chop and rotate technique,"in this video I am presenting phaco surgery tilt chop and rotate technique with a sound track taken from famous Turkish season Dirilis? Ertug?rul Gazi-42770
Claimed by: AdRev for Rights Holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U44vqN7HKgM,cataract;,How to control Capsulorrhexis with utrata in a white mature cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2HCTvS7whTw,cataract;,Ideal technique for capsulorrhexis in mature cataract,in this video I will show you an effective and ideal technique for doing smooth round capsulorrhexis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFVJZxSJGG4,cataract,Capsulorrhexis in a white thick fibrous capsule,in this video I will show you my effective technique for capsulorrhexis in thick fibrous capsule which is very difficult if you perform it like a routine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bneX1dv1aqY,phaco;,resilient nucleus Phacoemulsification,in this video we have showed a phaco surgery of a resilient hard central nucleus with vertical and horizontal choping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1mbil-A-A_g,emulsification;phaco;iol;,what should be done in a broken haptic scenario . phaco challenges,Very important and interesting challenge while performing phaci emulsification with foldable iol insertion. sometimes one haptic of IOL break while implantation so what to do in such cases.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev5HCCv38yo,cataract;,Capsulorrhexis and Removal of thick plaque in congenital cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aoMBpTWVdSo,cataract;,Complicated cataract surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHP0Lwz8Fo,cataract,Vitreous Wick Syndrome,#eyes #syndrome #cornea #vitreo_retina #vitreous #wick #touch #trauma #ophthalmology #ophthalmic #ocular #oculus #oculartrauma #cataract #cataractsurgery #pcr #vitreousprolapse #endophthalmitis #irvangass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tDFsDsvoKbY,iol;,Proper way of loading iol in injector and how to re use an injector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24qdgVWfYM,phaco;,phaco technique in a pin point pupil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yZulqH8NajE,phaco;cataract;,Phaco in HD quality in soft cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l63hCS5MTus,cataract,Peribulbar Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YFPrdOny7Ys,cataract;,Capsulorrhexis in a milky cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7qBMGVPU97g,phaco;cataract;,Phaco Surgery in a Hard Cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5wfFIr4HvY,cataract,Descemet's Membrane Detachment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mm4W2Hhifio,emulsification;phaco;,Piecemeal Phaco emulsification sharjeels technique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8tQbLuOcAQ,iol exchange;iol;,IOL exchange for refractive surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZWSr4ZkJqJk,phaco;cataract;,Phaco in an Argentinian flag hard cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lnnxuaCV4iU,cataract;,Spiral Capsulorhexis in a Hard Cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z3bA4tsESZ8,phaco;cataract;,Phacoemulsification of Nucleus as a whole in a Hard Cataract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gUQh8Gp6smE,phaco;,Phacoemulsification Split Sec Division Method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bXp7t6-j8CM,cataract,ACIoL without PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xhnKPwodsIQ,phaco;cataract;,Phaco Cataract Surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isESGIib1K8,phaco;,Important step in phaco surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Q86RxHqWBk,cataract,Severe Striate Keratopathy after Blue Dye Impurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kq1q6woUumY,cataract,Tips for intraoperative IOP rise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YQYvCotcLU0,corneal;phaco;cataract;,The procedure,Triamcinolone acetonide wash at the end of hard cataract phaco to Dec post op corneal edema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ew5hOBtZClE,phaco;,Phaco in mid dilated pupil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-uqb-6xqdV0,cataract,Anterior Segment Reconstruction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zyjxq0MPI1w,cataract,Effects of retained nuclear piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A912kLjdnEY,phaco;,Phaco in an uncooperative patient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jOzE4PKzI2M,cataract,ECCE under topical anaesthesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPMJNN-PJco,phaco;cataract;,Phaco in a White Cataract (HD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1PScBgBUQI,cataract,Inferior rectus injury due to peribulbar block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMr5lh1jJw,cataract,Behind the pupil Sharjeels technique of Blind CCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFnMDren_uM,cataract,Ophthalmic Signs (Cataract surgery),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dt4IzojOEhg,corneal;corneal suture;,How to remove the corneal sutures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T5KgBrlc7B0,phaco;cataract;,Hard Cataract Phaco(Birthday Surgery),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NvoSlfSZGJE,cataract;,local anaesthetic for cataract surgery,Video from Sharjeel KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAxE4gzbjlo,phaco;,How to deal with the broken haptic in phaco procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma4x3v_ODM4,cataract,Striate keratopathy due to intracameral use of adrenaline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oAW9rid3R2M,lacrimal,Painless Plug? | Permanent Punctum Plug | Step-by-step Procedure | Exclusive | FCI Dry Eye,"Painless Plug? is the ultimate result of FCI extensive research on dry eye syndrome. It is an innovative and exclusive punctum plug that eliminates the need for sizing and simplifies stocking. Additionally, SnugPlug? | Painless Plug? relieves the discomfort associated with dry eye syndrome simply, quickly, effectively & durably and greatly improves the patients quality of life.  Painless Plug? is sold in the USA under the name of SnugPlug?

We would like to thank Lionel Stork, M.D, Nantes, France, for his contribution to this video.

Learn more at:
? https://www.fciworldwide.com/products/painless-plug/
?? https://fci-ophthalmics.com/products/snugplug/

Follow us on LinkedIn:
?? https://www.linkedin.com/company/fci-ophthalmics/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XIPpzun1_v8,lacrimal,SnugPlug? | Permanent Punctum Plug | Step-by-step Procedure | Exclusive | FCI Dry Eye,"SnugPlug?  is the ultimate result of FCI extensive research on dry eye syndrome. It is an innovative and exclusive punctum plug that eliminates the need for sizing and simplifies stocking. Additionally, SnugPlug? relieves the discomfort associated with dry eye syndrome simply, quickly, effectively & durably and greatly improves the patients quality of life.  SnugPlug? is sold worldwide under the name of Painless Plug?.

We would like to thank Lionel Stork, M.D, Nantes, France, for his contribution to this video.

Learn more at:
? https://www.fciworldwide.com/products/painless-plug/
?? https://fci-ophthalmics.com/products/snugplug/

Follow us on LinkedIn:
?? https://www.linkedin.com/company/fci-ophthalmics/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1nlZ7Q9S77g,retina;,Backflush Handpiece with T-Tube? | Key Features | FCI Retina,"FCI's Backflush Handpiece with T-Tube? is used to facilitate air-fluid exchanges during vitrectomy. It has a special T-Tube? for easy insertion into the trocar cannula and protection of the black silicone tip.

Additionally, the Backflush Handpiece with T-Tube? comes with a large reservoir for maximum reflux volume, plug for active and passive conversion, and male-male luer lock for active line attachment.

Discover now all key features of FCI＊s Backflush Handpiece with T-Tube?!

Learn more at:
?https://www.fciworldwide.com/products/disposable-backflush-handpiece-with-t-tube/
??  https://fci-ophthalmics.com/products/single-use-backflush-with-t-tube/

Follow us on LinkedIn: ?? https://www.linkedin.com/company/fci-ophthalmics/ 

The products mentioned on this video may not be registered in your country. Please contact your local distributor to find out what is available in your area.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTOXIwCL0HM,lens;retina;,Three Mirror Lens | Key Features | FCI Retina,"FCI's Three Mirror Lens was designed to give high resolution visualization of the four internal zones at the slit lamp. It can be used both in the operating room and the consulting office.

The Three Mirror Lens provides a 30～ central view, angulations of 59～, 67～, 75～, 0.93x image magnification and is made of PMMA.

Discover now all key features of FCI＊s Three Mirror Lens!

Learn more at:
?https://www.fciworldwide.com/products/disposable-three-mirror-lens/
?? https://fci-ophthalmics.com/products/single-use-3-mirror-lens/

Follow us on LinkedIn: ?? https://www.linkedin.com/company/fci-ophthalmics/ 

The products mentioned on this video may not be registered in your country. Please contact your local distributor to find out what is available in your area.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uYB6PDCwdRg,cataract;retina;,Iris Retractors | Key Features | FCI Retina,"FCI's Iris Retractors are useful in cases of pupillary constriction, chronic miosis and other indications during cataract and retina surgeries, when eye drops are not enough to dilate the iris. They provide a simple, fast and safe way to retain the iris for maximum visibility.

Additionally, they come in flat bottom container covered with a transparent protective case to prevent the retractors from falling out during surgery.

Each set comes with 5 hooks individually packaged (upward position) and ready-to-use into the container. Simply rotate the protective case to access the hooks.

Discover now all key features of FCI＊s Iris Retractors!

Learn more at:
?https://www.fciworldwide.com/products/disposable-iris-rectractors/ 
?? https://fci-ophthalmics.com/products/iris-retractors/ 

Follow us on LinkedIn: ?? https://www.linkedin.com/company/fci-ophthalmics/ 

The products mentioned on this video may not be registered in your country. Please contact your local distributor to find out what is available in your area.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iI1JA4FkTec,retina;vitrectomy;vitrectomy;,Chandelier | Key Features | FCI Retina,"FCI＊s Chandelier can be very useful for challenging vitrectomy cases requiring the use of bimanual instrumentation.

It provides 360～ illumination and comes with a specifically designed silicone ring to fit the trocar cannula, to ensure stability, sealing and depth adjustment to regulate the intensity of light.

Additionally, the Chandelier includes one trocar cannula mounted on ultra sharp knife, also connected to a safety magnet to avoid unexpected drop during procedure.

Discover now all key features of FCI＊s Chandelier! 

Learn more at:
?https://www.fciworldwide.com/products/chandelier/ 
?? https://fci-ophthalmics.com/products/chandelier/ 

Follow us on LinkedIn: ?? https://www.linkedin.com/company/fci-ophthalmics/ 

The products mentioned on this video may not be registered in your country. Please contact your local distributor to find out what is available in your area.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wtdOLfsaw2Q,retina;pars plana vitrectomy;vitrectomy;vitrectomy;,ILM Peeling with Maculorhexis DEX? Forceps | Exclusive,"Epiretinal membrane or macular pucker is the development of scar tissue over the central retina or macula. 

In this case, Prof. Dr. Philipp M邦ther performs a pars plana vitrectomy and epiretinal membrane peel for macular pucker with exclusive FCI x Katalyst Surgical 23Ga Maculorhexis DEX? Forceps.

We would like to thank Prof. Dr. Philipp M邦ther, MVZ OculAix Augenheilkunde Aachen, Germany, for his contribution to this video.

Learn more at:
? https://www.fciworldwide.com/products/dex-forceps-scissors/ 
?? https://fci-ophthalmics.com/products/forceps/ 

Follow us on LinkedIn: 
?? https://www.linkedin.com/company/fci-ophthalmics/ 

The products mentioned on this video may not be registered in your country. Please contact your local distributor to find out what is available in your area.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zMU55LvmqXk,retina;retinal;macular hole;,27Ga EZ Peel Stiff DEX? Forceps and 25Ga Maeno-Awh Super Manipulator | Exclusive | FCI Retina,"Macular Hole - Autologous Retinal Transplant with exclusive FCI x Katalyst Surgical EZ Peel Stiff DEX? Forceps and Maeno-Awh Super Manipulator.
We would like to thank Dr. Ryuya Hashimoto at Toho University Sakura Medical Center, Chiba, Japan, for his contribution to this video.

**The EZ Peel Stiff DEX? Forceps and the Maeno-Awh Super Manipulator are pending CE mark approval**

Learn more at: 
?? https://fci-ophthalmics.com/products/maeno-awh-super-manipulator/ 
?? https://fci-ophthalmics.com/products/forceps/ 

Follow us on LinkedIn: 
?? https://www.linkedin.com/company/fci-ophthalmics/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAD19VivCJw,retina;membrane peeling;retinal membrane peeling;epiretinal membrane peeling;,Epiretinal Membrane Peeling with EZ Peel Stiff DEX? Forceps | Exclusive | FCI Retina,"ERM Peeling with exclusive FCI x Katalyst Surgical EZ Peel Stiff DEX? Forceps.
We would like to thank Dr. Ryuya Hashimoto at Toho University Sakura Medical Center, Chiba, Japan, for his contribution to this video.

**The EZ Peel Stiff DEX? Forceps is pending CE mark approval**

Learn more at: 
?? https://fci-ophthalmics.com/products/forceps/ 

Follow us on LinkedIn: 
?? https://www.linkedin.com/company/fci-ophthalmics/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-7PrsN2azeM,retina;intravitreal injection;,Precivia? | The Precision Intravitreal Injection Assistant | Features | FCI Retina,"Precivia? - The Precision Intravitreal Injection Assistant - is FCI＊s gold standard for all intravitreal injections. Its special design has a fixed injection angle, position and depth to ensure a safe and accurate procedure. Additionally, Precivia? eliminates the need of speculum, caliper, marker and pressure plate.

Learn more at:
?https://www.fciworldwide.com/products/precivia/
?? https://fci-ophthalmics.com/products/precivia/

Follow us on LinkedIn:
?? https://www.linkedin.com/company/fci-ophthalmics/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eZ8UUVYlZj0,retina;intravitreal injection;,Precivia? | Precision Intravitreal Injection Assistant Procedure | Exclusive | FCI Retina 每 Medical,"Precivia? - The Precision Intravitreal Injection Assistant - is FCI＊s gold standard for all intravitreal injections. Its special design has a fixed injection angle, position and depth to ensure a safe and accurate procedure. Additionally, Precivia? eliminates the need of speculum, caliper, marker and pressure plate.

Learn more at:
? https://www.fciworldwide.com/products/precivia/
?? https://fci-ophthalmics.com/products/precivia/

Follow us on LinkedIn:
?? https://www.linkedin.com/company/fci-ophthalmics/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KfHZ8GqErDg,scleral;retina;pars plana vitrectomy;vitrectomy;vitrectomy;,RetiLock?| One-step Autostable Valved Trocar | Features & Procedures | Exclusive | FCI Retina,"RetiLock? is the 1st one-step & autostable FCI trocar system. 
Its exclusive & patented design ensure a good stability of the cannula, with special scleral ring feature. The knife is ultra sharp for smooth and highly precise incisions. Additionally, RetiLock? is available in 23Ga and 25Ga, valved and non valved.

We would like to thank Michael A. Klufas, M.D. for his contribution to this video.

Learn more at: 
? https://www.fciworldwide.com/products/trocars-retilock/
?? https://fci-ophthalmics.com/products/single-use-trocar-cannula-systems/

Follow us on LinkedIn: 
?? https://www.linkedin.com/company/fci-ophthalmics/",Retina,Retilock,FCI Ophthalmics,Macula,Pars Plana Vitrectomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
